Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
F24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,603.41375962999996,434.36755678999998,405.44151985000002,393.27836325999999,376.38378688,381.91952887000002,351.72353457999998,341.20395976999998,319.47896641492849,384.09384822845453,383.16505026999999,368.31407055
F24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,75.812293056000001,77.170784470000001,77.860101462000003,79.024851080000005,80.298611398000006,81.208144664000002,10.523686943,82.954778910000002,84.380445957183852,87.353451371192946,78.873261553199995,79.548701613999995
F24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,1.179909945,0.668449879,0.668449879,0.668449879,0.668449879,0.668449879,0.668449879,0.668449879,0.668449878692627,0.668449878692627,0.6684499402,0.668449981
F24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,233.14870837999999,186.23998233,181.06837770999999,176.58194731,174.52133939999999,174.34704594999999,381.1136932,177.84152219999999,174.55482482910156,158.97151184082028,171.36154740399999,164.8903272
F24021PM3_3040_3340,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,1373.2532028999999,988.55209751999996,922.79481456999997,894.71942261000004,855.48464349999995,869.39035749000004,800.33061467000005,776.61985921999997,726.98780226707481,874.04122591018688,871.91827058800004,838.00057460000005
F24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,20716.242432999999,18107.956912000001,17734.013545000002,17796.711848999999,17804.685421999999,17809.143798000001,17706.817809,17350.306425999999,17461.726226806641,17384.29541015625,17959.861481799999,18110.426772999999
F24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,484.87935253000001,348.60749148999997,338.66817094999999,338.37944701999999,336.536768,336.11185936999999,611.60812286999999,317.7012024,335.67470102384692,316.39643287658697,324.51049202000002,315.07203939999999
F24021PM4_3340_3341,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,768.56488039999999,405.64410400000003,504.02520750000002,595.03887940000004,707.06451419999996,994.06097409999995,810.21209720000002,1215.3270259999999,4.747286796569824,677.4854736328125,473.53410389999999,453.20670150000001
F24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,15566.179969999999,11122.254062,10270.856768,9922.1801943999999,9534.2236618000006,9686.9456573000007,5548.2251638999996,8666.1015513999992,8130.4072704315186,9783.2333717346173,9472.6380609199987,8940.4922561999992
F24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,684.15855028999999,875.05717090999997,917.07766342000002,943.87729649000005,976.43566894000003,999.87885669000002,100.17639920000001,931.77945800999998,961.48934936523449,1055.623345375061,928.33553251600006,935.84077858000001
F24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,13.72692013,7.77666378,7.77666378,7.77666378,7.77666378,7.77666378,7.77666378,7.77666378,7.776663780212402,7.776663780212402,7.7766637758,7.776663773
F24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,5649.5762678000001,4678.3898929999996,4548.679932,4427.6279290000002,4375.3419190000004,4371.0130609999997,9206.8908690000007,4880.8491210000002,4789.2281494140625,4348.4599609375,4241.5439915999996,4036.7866979999999
F24021PM4_3341_4040,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,22040.699219999999,10948.490229999999,8719.7371213999995,15088.789854000001,11018.199033999999,4068.6885373999999,3135.8833307999998,2608.8574527999999,2873.7554016113281,3063.6885070800781,12197.06816096,14515.288854
F24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,21732.354259,15527.841307999999,14186.044473,13694.089529999999,13166.717323999999,13397.774901000001,12315.572467,11972.534565,11221.854120254515,13509.794427871702,12796.237305000001,11869.699193
F24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,2573.8725279,2585.6429440000002,2596.0951768,2634.3101425999998,2666.6776043999998,2694.1202084000001,2361.4382937999999,2759.0846674999998,2801.9335250854497,2817.1298675537109,2624.8667193400001,2644.0477476999999
F24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,588.58612059999996,333.44958500000001,333.44958500000001,333.44958500000001,333.44958500000001,333.44958500000001,333.44958500000001,333.44958500000001,333.44958496093756,333.44958496093756,333.44960054000001,333.44961089999998
F24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,15.819930080000001,12.50751019,13.4254303,13.888830179999999,13.56474972,13.21765995,0,0,0,0,11.583499042,10.355544869999999
F24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,801.50890242000003,745.29662156999996,724.63192494999998,705.68717960000004,696.11698909999996,696.71749880000004,1552.3221744,801.8181763,786.81622314453125,714.72500610351562,666.03448930000002,626.9695322
F24021PM4_4040_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,387.31940613,277.06433964000001,252.92493071000001,244.21821904999999,234.93161950999999,238.88496054999999,219.26585635999999,213.28620688999999,200.14664202928543,240.76374018192291,221.967794384,201.32970349999999
F24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,2955.5494386,2590.8937983999999,2539.5396501999999,2549.0237046000002,2550.7952420000001,2552.8924560999999,2461.3994748,2394.7179295000001,2411.7030067443848,2413.1183128356934,2563.57546228,2579.5993370000001
F24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,288.30151369999999,163.33050539999999,163.33050539999999,163.33050539999999,163.33050539999999,163.33050539999999,163.33050539999999,163.33050539999999,163.33050537109375,163.33050537109375,163.33047845999999,163.33046049999999
F24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,780.64073077,579.05580998000005,562.91526554999996,550.75059510000006,543.72048949999999,544.20710750000001,821.85748290000004,837.14849849999996,822.16598510742199,752.68130493164062,509.62498271999999,474.09812749999998
F24021PM7_4150_4290,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,5757.6846025000004,4144.3094879,3868.8061302000001,3751.2209312,3587.4454756999999,3644.8800095000001,3355.5695016,3255.5331068,3047.8847656249995,3664.7209053039551,3429.2096505,3136.1453307000002
F24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,3422.2943424,3086.4473419000001,3039.2568363,3057.4552921,3067.6130063000001,3074.752121,3068.0599975,3039.1307032,3065.6053466796875,3059.6561126708993,3067.2602380799999,3085.9291726000001
F24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,155.6743927,88.193641659999997,88.193641659999997,88.193641659999997,88.193641659999997,88.193641659999997,88.193641659999997,88.193641659999997,88.193641662597685,88.193641662597685,88.193642541999992,88.193643129999998
F24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,251.71390507000001,233.87420366000001,227.40156741999999,220.93290327,218.17984389,217.88496401,211.81463239000001,215.99813843000001,211.88656234741214,191.90814208984378,203.56882316799999,187.68032700000001
F24021PM7_4200_4410,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,2388.0419919999999,4100.3559569999998,5056.7299800000001,5362.9257809999999,5768.8359380000002,7073.1967770000001,7792.0229490000002,7613.998047,6741.6538085937509,6881.4951171874991,2022.691992,
F24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Agriculture,88.396433896000005,63.163983092000002,57.783013277999999,55.992227477999997,53.978961900999998,54.658693773000003,50.061317875999997,48.596034555999999,45.624731846153743,54.952573709189885,50.438857483199996,45.542753619999999
F24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Forest,1417.9534152000001,1239.3222043999999,1213.6847878999999,1217.9885138,1219.4810680999999,1218.8100205000001,1219.2166597999999,1187.6572587000001,1195.5146636962891,1190.2139167785647,1224.85160228,1232.2961452
F24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Non-Tidal Atm,114.97779850000001,65.137992859999997,65.137992859999997,65.137992859999997,65.137992859999997,65.137992859999997,65.137992859999997,65.137992859999997,65.137992858886719,65.137992858886719,65.137990177999995,65.137988390000004
F24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Stormwater,2.774684906,1.994779944,1.937852025,1.938670993,1.932958007,1.924589038,0,0,0,0,1.7795192388,1.673964048
F24021PM7_4290_4200,24021,FREDERICK,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24023PU3_4450_4440,24023,GARRETT,Upper Potomac,Potomac River Basin,Agriculture,301.98389323999999,217.21244335,209.31882698000001,212.61858230999999,200.09236659000001,200.46937874,184.80542229,179.80664629,167.93467098474503,193.44117501378054,194.39655972200001,184.44838154999999
F24023PU3_4450_4440,24023,GARRETT,Upper Potomac,Potomac River Basin,Forest,833.45073321999996,563.20573048000006,556.19325064999998,570.28333660999999,570.32481006,569.14734267999995,570.77427673,592.00026893999996,581.31671714782715,679.39450073242187,563.99892922999993,569.20271494999997
F24023PU3_4450_4440,24023,GARRETT,Upper Potomac,Potomac River Basin,Non-Tidal Atm,382.64129639999999,169.54240419999999,169.54240419999999,169.54240419999999,169.54240419999999,169.54240419999999,169.54240419999999,169.54240419999999,169.54240417480472,169.54240417480472,169.54238007999999,169.54236399999999
F24023PU3_4450_4440,24023,GARRETT,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24023PU3_4450_4440,24023,GARRETT,Upper Potomac,Potomac River Basin,Stormwater,41.443944098999999,28.729208315000001,28.325562035000001,28.325951135,28.526461155,28.336701905000002,17.144761594999999,17.144761594999999,17.144761592149734,17.144761592149734,26.587342115600002,25.428528836000002
F24023PU3_4450_4440,24023,GARRETT,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025SL2_3060_0001,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Agriculture,115.32778892,64.452424489999999,59.029541614999999,56.779110443999997,54.443001357999997,51.789430271999997,46.175546134999998,43.065342014000002,41.43867397308351,50.999398767948165,43.712858573600002,33.501736545999997
F24025SL2_3060_0001,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Forest,669.53951262999999,538.98828888000003,538.45926097999995,543.22610662,543.58142850000002,544.22465518000001,265.54678252000002,532.57503886999996,525.32342529296886,539.50260925292969,540.89674947799995,542.52174180999998
F24025SL2_3060_0001,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,22.428659440000001,12.31997013,12.31997013,12.31997013,12.31997013,12.31997013,12.31997013,12.31997013,12.31997013092041,12.31997013092041,12.31996893,12.319968129999999
F24025SL2_3060_0001,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025SL2_3060_0001,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Stormwater,64.759703872000003,46.429691310000003,45.121761319999997,45.125598910000001,45.43790817,44.853519439999999,1363.4124225999999,45.179859159999999,44.511289972811937,43.478579878807075,37.467568099999994,32.364772619999997
F24025SL2_3060_0001,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025SL9_2970_0000,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24025SL9_2970_0000,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Forest,0.63855876,0.50928918,0.603403186,0.613856308,0.71851711,0.758756235,0.574788538,0.248852804,0.270358502864838,0.236563697457314,0.6049778734,0.606027665
F24025SL9_2970_0000,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24025SL9_2970_0000,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025SL9_2970_0000,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Stormwater,27.730797056,23.827564473999999,23.087989567000001,22.320982341000001,21.69261384,21.626449581999999,22.371697065999999,23.640194058999999,23.20525586605072,23.691706895828244,17.712955988800001,14.129600269999999
F24025SL9_2970_0000,24025,HARFORD,Upper Western Shore,Susquehanna River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3160_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,1914.1015609999999,1071.585988,979.64033468000002,942.59735783999997,901.94267429000001,858.43111193000004,768.19011958999999,714.50416901000006,688.41586923599243,847.60375595092785,711.54071310799998,532.80763205999995
F24025WU0_3160_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,13727.703492000001,11070.955383,11138.280307000001,11240.035249,11337.666225999999,11381.982604000001,11264.023104,10981.656781,10851.2197265625,11069.475372314451,11179.9903204,11207.796995999999
F24025WU0_3160_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,383.58020019999998,210.69900509999999,210.69900509999999,210.69900509999999,210.69900509999999,210.69900509999999,210.69900509999999,210.69900509999999,210.69900512695312,210.69900512695312,210.69900804,210.69900999999999
F24025WU0_3160_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3160_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,29174.227780000001,23218.406247999999,22509.341304000001,21859.239742999998,21316.441407999999,21249.244139999999,21604.030767,21760.871583,21543.978515625,22052.299072265625,17443.6582776,14066.536260000001
F24025WU0_3160_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3161_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,263.59859713999998,147.49225321,134.87977853999999,129.85516924999999,124.02367167,118.37646218,105.71688795999999,98.208150438999994,94.789026319980621,116.69782209396362,97.99471164900001,73.404667055000004
F24025WU0_3161_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,584.31134413999996,252.71486659999999,273.25857349,277.17715074,300.09226031999998,309.23073098999998,314.97043517999998,265.32375094999998,266.66259765624994,256.10455703735352,274.232535364,274.88184328
F24025WU0_3161_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,39.545818330000003,21.722349170000001,21.722349170000001,21.722349170000001,21.722349170000001,21.722349170000001,21.722349170000001,21.722349170000001,21.722349166870117,21.722349166870117,21.722349302000001,21.722349390000002
F24025WU0_3161_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3161_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,6180.2972415000004,5562.4506222,5392.3645018999996,5229.8251348000003,5094.1963497999996,5078.6210332000001,5076.5496825999999,5259.9483643000003,5160.0035400390625,5293.4727783203125,4169.5208963599998,3354.2918260000001
F24025WU0_3161_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3162_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,2863.2643804999998,1603.0128434000001,1508.2706651000001,1440.6671295000001,1381.3155769,1316.9393689999999,1179.3050499000001,1100.3079986,1061.0548572540281,1307.2687540054319,1150.0309659500001,911.20449985000005
F24025WU0_3162_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,12446.050662,9985.6619265000008,10009.268188,10100.594391000001,10142.391419,10168.849426000001,9953.6321411000008,9902.2573396999996,9776.4658203124982,10011.614288330078,10046.9668468,10072.099286000001
F24025WU0_3162_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,4856.0991210000002,2667.4340820000002,2667.4340820000002,2667.4340820000002,2667.4340820000002,2667.4340820000002,2667.4340820000002,2667.4340820000002,2667.43408203125,2667.43408203125,2667.4341048000001,2667.4341199999999
F24025WU0_3162_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3162_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,10757.686239000001,9052.6009534000004,8776.6305241999999,8529.2578130000002,8312.9457999999995,8295.5301510000008,9225.9348150000005,8546.9317620000002,8398.1817626953107,8588.5948486328125,6811.1905854799998,5500.897293
F24025WU0_3162_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,57655.308590000001,9855.2216800000006,3475.2890630000002,3426.8216556000002,2192.6796875999999,3411.3096925999998,5937.3461909999996,5768.9160160000001,9625.4716796875,9917.9990234375,1764.9395865200001,624.70660220000002
F24025WU0_3163_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,823.97287500000004,461.39300458000002,434.03181145999997,414.74747430000002,397.63749822,378.99524944000001,340.15252357000003,317.12953309,305.79217267036444,376.69689965248114,331.23178938799998,262.69844133999999
F24025WU0_3163_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,7460.3836672999996,5982.4467164999996,5975.3806917000002,6026.9719852999997,6030.569305,6037.4440922000003,5986.5095821000004,5849.8534166999998,5771.2978515625,5922.4506988525391,5997.75655818,6012.6738025000004
F24025WU0_3163_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,814.6190186,447.4667053,447.4667053,447.4667053,447.4667053,447.4667053,447.4667053,447.4667053,447.46670532226562,447.46670532226562,447.46670691999998,447.46670799999998
F24025WU0_3163_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,193.23469451,172.54055113999999,167.2139473,161.74060062000001,157.07038403999999,156.73497673,376.30277247999999,405.94146731000001,398.18917465209961,408.36777877807617,128.44462587999999,102.59841160000001
F24025WU0_3163_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3164_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,2771.3043093000001,1551.9418396000001,1418.3041825,1365.3235268000001,1304.9531067,1243.3403376000001,1114.7490551999999,1036.4147720999999,998.25077724456798,1228.8544654846191,1031.397198508,773.45920918000002
F24025WU0_3164_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,13812.612427,11119.265018,11110.233247,11208.508701999999,11216.906070999999,11231.5293,11160.601592999999,10921.395198,10776.150390625,11061.209197998049,11151.9020224,11179.681205999999
F24025WU0_3164_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,3499.7160640000002,1922.3790280000001,1922.3790280000001,1922.3790280000001,1922.3790280000001,1922.3790280000001,1922.3790280000001,1922.3790280000001,1922.3790283203123,1922.3790283203123,1922.3790268,1922.3790260000001
F24025WU0_3164_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3164_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,82.586419582999994,105.03553247000001,101.789608,98.401752952999999,95.531648161999996,95.319693565999998,410.27191160000001,442.85558320000001,434.6374130249024,443.42129516601562,78.105379954,62.315894589999999
F24025WU0_3164_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3250_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3250_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,1.237803332,0,0.018439321,0.020511551,0.041023109,0.049227729,0.049227729,0.137427405,0.135376304388046,0.092301972210407,0.0184393186,0.018439317
F24025WU0_3250_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3250_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3250_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,8.74042511,10.666352748,10.355251789,10.195271014999999,10.042823792,10.024847984000001,10.045836210999999,9.717952966,9.586972713470461,9.689894914627075,8.9676717412,8.042618376
F24025WU0_3250_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3251_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,3576.6945793,2002.4468015,1830.5281559,1761.3012235000001,1687.9115300999999,1604.127637,1435.4502711,1335.1666009999999,1286.4170751571655,1583.7726078033447,1329.546861842,995.55933246999996
F24025WU0_3251_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,7497.9084472000004,6087.8235320000003,6109.9959560999996,6169.2880859999996,6203.3862607999999,6218.8184512999997,6146.0682981999998,6069.6130063000001,5995.2041015625,6141.3420715332022,6133.0965755999996,6148.4969885999999
F24025WU0_3251_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,2309.4121089999999,1268.5500489999999,1268.5500489999999,1268.5500489999999,1268.5500489999999,1268.5500489999999,1268.5500489999999,1268.5500489999999,1268.550048828125,1268.550048828125,1268.5500723999999,1268.550088
F24025WU0_3251_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3251_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,7129.3131580999998,5886.7270102000002,5707.7393271999999,5552.5819099999999,5430.126953,5404.8040769999998,5547.3371580000003,5390.8879390000002,5472.5751953125,5587.7791748046884,4438.4392748800001,3592.2392399999999
F24025WU0_3251_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,27840.900389999999,16083.240229999999,18856.449219999999,21838.310549999998,19785.429690000001,20980.359380000002,17447.41992,12281.780269999999,13987.5595703125,6217.7568359375,29470.611687999997,36546.720000000001
F24025WU0_3252_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,987.36412785000005,552.72711991000006,505.26854328000002,486.15449620999999,465.05119428,442.82360900999998,396.27503403999998,368.51765126999999,355.06730461120605,437.15783596038818,366.965483436,274.76344354000003
F24025WU0_3252_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,6243.1813965000001,4974.6184998999997,4976.2378687999999,5020.2952881000001,5032.0865172000003,5039.6917423000004,4948.6068882999998,4919.7153705000001,4854.6337890625009,4978.0303649902335,4994.9921875400005,5007.4950667000003
F24025WU0_3252_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,1356.3819579999999,745.05499269999996,745.05499269999996,745.05499269999996,745.05499269999996,745.05499269999996,745.05499269999996,745.05499269999996,745.05499267578114,745.05499267578114,745.05499132,745.05499039999995
F24025WU0_3252_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3252_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,1902.8773696999999,1828.7118469,1772.5538835,1717.8463442,1672.4725493999999,1666.6591189000001,2057.9046632,1723.5365148000001,1690.5678405761721,1738.2479858398437,1367.5202652,1097.4978530000001
F24025WU0_3252_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3253_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,737.88810357,412.97306314000002,377.91139793999997,363.33537846000002,347.35465992000002,330.87363818,295.77359181999998,275.21271152999998,265.32210803031921,326.54129362106323,274.33519676999998,205.28439599000001
F24025WU0_3253_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,152.55092335000001,150.25657036999999,154.34425786,157.15062280999999,160.39537523000001,162.39897157999999,163.02676961,161.92844441,161.05999755859375,164.97521686553955,154.96505533000001,155.37892031000001
F24025WU0_3253_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3253_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3253_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,500.89644243999999,412.90499115,400.29827877000002,388.38798522000002,378.05369571,377.28403471000001,377.64864727000003,391.48216244999998,384.04930114746099,393.86280059814453,309.82695664800002,249.51274190000001
F24025WU0_3253_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3255_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,479.53735024999997,268.60997205000001,245.42265893999999,236.32457772000001,225.90588778,215.11958039999999,192.95253564999999,179.39230749999999,172.81305646896362,212.61122548580173,178.50051079799999,133.88574537
